Charge_in_mAh,Current,Voltage,Temperature
147.9141,0.8973,8.7644,27.6749
147.9141,0.9449,8.7533,27.6749
147.9141,0.7069,8.7983,27.6749
147.9141,0.6776,8.7936,27.6749
147.9141,0.923,8.7648,27.6749
147.9141,0.7398,8.7695,27.6749
147.9141,0.6336,8.8249,27.6749
147.9141,0.6336,8.8289,27.6749
147.9141,0.5897,8.8271,27.6749
147.9141,0.6581,8.8141,27.6749
150.461,0.7313,8.8087,27.6749
150.461,0.6361,8.8188,27.6749
150.461,0.6434,8.8242,27.6749
150.461,0.6507,8.8231,27.6749
150.461,0.6043,8.831,27.6749
150.461,0.6837,8.8048,27.6749
150.461,0.6434,8.8292,27.6749
150.461,0.6507,8.8224,27.6749
150.461,0.6507,8.8199,27.6749
150.461,0.6349,8.8264,27.6749
150.461,0.6812,8.8105,27.6749
150.461,0.6495,8.8224,27.4259
150.461,0.5775,8.8397,27.6749
150.461,0.7911,8.7994,27.6749
150.461,0.7728,8.8127,27.6749
150.461,1.0414,8.687,27.4259
150.461,0.8607,8.7662,27.6749
150.461,0.8326,8.7435,27.6749
153.0079,0.7887,8.7461,27.4259
153.0079,0.8753,8.7533,27.6749
153.0079,0.9523,8.736,27.4259
153.0079,1.139,8.6928,27.6749
153.0079,1.1427,8.7036,27.6749
153.0079,0.7423,8.7968,27.6749
153.0079,0.5873,8.8404,27.6749
153.0079,0.6336,8.817,27.6749
153.0079,0.63,8.817,27.6749
153.0079,0.597,8.8141,27.6749
153.0079,0.6397,8.8159,27.6749
153.0079,0.7313,8.7889,27.6749
153.0079,0.5824,8.8426,27.6749
153.0079,0.6288,8.813,27.6749
153.0079,0.6397,8.8138,27.4259
153.0079,0.5995,8.8303,27.6749
155.5547,0.6532,8.8141,27.6749
155.5547,0.7398,8.7842,27.6749
155.5547,0.597,8.8372,27.6749
155.5547,0.6483,8.8127,27.6749
155.5547,0.7582,8.7846,27.4259
155.5547,0.8839,8.7396,27.4259
155.5547,1.1427,8.6848,27.4259
155.5547,0.7948,8.7871,27.4259
155.5547,0.7276,8.8058,27.4259
155.5547,0.8692,8.768,27.4259
155.5547,0.9462,8.7403,27.4259
155.5547,1.0694,8.7309,27.4259
155.5547,1.1427,8.6856,27.4259
155.5547,1.1427,8.6856,27.4259
158.1094,0.8094,8.7515,27.4259
158.1094,0.7838,8.7727,27.4259
158.1094,0.652,8.8188,27.4259
158.1094,0.6227,8.8292,27.6749
158.1094,0.6458,8.8314,27.6749
158.1094,0.713,8.8076,27.4259
158.1094,0.6446,8.8199,27.4259
158.1094,0.6629,8.8084,27.4259
158.1094,0.6275,8.8177,27.4259
158.1094,0.6593,8.8087,27.4259
158.1094,0.7325,8.8105,27.4259
158.1094,0.9315,8.7101,27.4259
158.1094,1.1317,8.6989,27.6749
158.1094,0.8119,8.7122,27.4259
158.1094,0.5885,8.8329,27.4259
158.1094,0.63,8.826,27.4259
160.6485,0.5787,8.8192,27.4259
160.6485,0.6581,8.8138,27.4259
160.6485,0.8888,8.7515,27.4259
160.6485,1.0108,8.7457,27.4259
160.6485,0.691,8.8055,27.4259
160.6485,0.6092,8.8357,27.4259
160.6485,0.6581,8.812,27.4259
160.6485,0.9474,8.7349,27.4259
160.6485,0.9816,8.7338,27.4259
160.6485,0.6373,8.8069,27.4259
160.6485,0.6422,8.8264,27.4259
160.6485,0.868,8.7518,27.4259
160.6485,0.8485,8.7666,27.4259
160.6485,0.7569,8.8127,27.4259
160.6485,0.5848,8.8401,27.4259
160.6485,1.1402,8.7536,27.4259
163.211,1.1464,8.6863,27.4259
163.211,0.8546,8.7428,27.4259
163.211,0.7228,8.7731,27.4259
163.211,0.608,8.8372,27.4259
163.211,0.7862,8.7796,27.4259
163.211,0.879,8.7158,27.4259
163.211,0.8082,8.745,27.4259
163.211,0.8973,8.7425,27.4259
163.211,0.6544,8.812,27.4259
163.211,0.5653,8.8415,27.4259
163.211,0.7972,8.7756,27.4259
163.211,0.6874,8.7911,27.4259
163.211,0.6471,8.821,27.4259
163.211,0.857,8.7738,27.4259
163.211,0.8021,8.7731,27.4259
165.7579,0.7215,8.803,27.4259
165.7579,1.5797,8.7342,27.4259
165.7579,1.5785,8.5595,27.4259
165.7579,1.5785,8.5599,27.4259
165.7579,1.5785,8.5602,27.4259
165.7579,1.5797,8.561,27.4259
165.7579,1.5785,8.557,27.6749
165.7579,1.5797,8.5534,27.6749
168.3047,1.5797,8.5487,27.6749
168.3047,1.5785,8.5422,27.6749
168.3047,1.5785,8.5412,27.6749
168.3047,1.5785,8.5376,27.6749
168.3047,1.5785,8.5386,27.6749
168.3047,1.5785,8.5383,27.6749
168.3047,1.5773,8.5386,27.6749
168.3047,1.5773,8.5379,27.6749
170.8594,1.5773,8.5383,27.6749
170.8594,1.5785,8.5394,27.6749
170.8594,1.5773,8.5394,27.6749
170.8594,1.5785,8.5397,27.6749
170.8594,1.5773,8.5401,27.6749
170.8594,1.5773,8.5401,27.6749
170.8594,1.5785,8.5404,27.6749
170.8594,1.5773,8.5397,27.6749
173.4063,1.5785,8.5408,27.6749
173.4063,1.5773,8.5408,27.6749
173.4063,1.5785,8.5412,27.9239
173.4063,1.5785,8.5415,27.9239
173.4063,1.5773,8.5415,27.9239
173.4063,1.5773,8.5422,27.9239
173.4063,1.5773,8.543,27.9239
173.4063,1.5773,8.543,27.9239
175.9532,1.5773,8.5426,27.9239
175.9532,1.5785,8.543,27.9239
175.9532,1.5785,8.543,27.9239
175.9532,1.5785,8.5433,27.9239
175.9532,1.5773,8.5433,27.9239
175.9532,1.5773,8.5437,27.9239
175.9532,1.5773,8.5437,27.9239
178.5,1.5785,8.5433,27.9239
178.5,1.5773,8.544,27.9239
178.5,1.5785,8.5437,27.9239
178.5,1.5797,8.544,27.9239
178.5,1.5773,8.544,27.9239
178.5,1.5773,8.5444,27.9239
178.5,1.5785,8.5437,27.9239
178.5,1.5773,8.5437,27.9239
181.0547,1.5773,8.5437,27.9239
181.0547,1.5785,8.544,27.9239
181.0547,1.5773,8.544,27.9239
181.0547,1.5773,8.5444,28.173
181.0547,1.5773,8.544,28.173
181.0547,1.5773,8.544,28.173
181.0547,1.5773,8.544,28.173
181.0547,1.5785,8.5448,28.173
183.6094,1.5773,8.5444,28.173
183.6094,1.5773,8.5444,28.173
183.6094,1.5773,8.544,28.173
183.6094,1.5785,8.5444,28.173
183.6094,1.5773,8.544,28.173
183.6094,1.5785,8.544,28.173
183.6094,1.5773,8.5444,28.173
183.6094,1.5785,8.5437,28.173
186.1407,1.5773,8.544,28.173
186.1407,1.5785,8.5448,28.173
186.1407,1.5773,8.5444,28.173
186.1407,1.5773,8.5448,28.173
186.1407,1.5773,8.5444,28.173
186.1407,1.5773,8.5448,28.173
186.1407,1.5773,8.5448,28.173
188.711,1.5773,8.5448,28.173
188.711,1.5785,8.5448,28.173
188.711,1.5773,8.5444,28.173
188.711,1.5773,8.5444,28.173
188.711,1.5785,8.5448,28.173
188.711,1.5773,8.5448,28.173
188.711,1.5773,8.5448,28.173
188.711,1.5785,8.5451,28.173
191.2579,1.5773,8.5444,28.173
191.2579,1.5785,8.5448,28.173
191.2579,1.5773,8.5444,28.173
191.2579,1.5773,8.5448,28.422
191.2579,1.5785,8.5448,28.422
191.2579,1.5773,8.5451,28.422
191.2579,1.5773,8.5448,28.422
191.2579,1.5773,8.5448,28.422
193.7969,1.5773,8.5451,28.422
193.7969,1.5773,8.5451,28.422
193.7969,1.5773,8.5451,28.422
193.7969,1.5785,8.5448,28.422
193.7969,1.5785,8.5448,28.422
193.7969,1.5773,8.5451,28.422
193.7969,1.5773,8.5448,28.422
193.7969,1.5773,8.5451,28.422
196.3516,1.5773,8.5448,28.422
196.3516,1.5773,8.5451,28.422
196.3516,1.5773,8.5455,28.422
196.3516,1.5773,8.5448,28.422
196.3516,1.5773,8.5451,28.422
196.3516,1.5773,8.5448,28.422
196.3516,1.5785,8.5448,28.422
196.3516,1.5773,8.5448,28.422
198.9141,1.5773,8.5451,28.422
198.9141,1.5773,8.5451,28.422
198.9141,1.5773,8.5448,28.422
198.9141,1.5773,8.5451,28.422
198.9141,1.5773,8.5448,28.422
198.9141,1.5785,8.5451,28.422
198.9141,1.5773,8.5448,28.422
201.4532,1.5773,8.5451,28.422
201.4532,1.5773,8.5451,28.422
201.4532,1.5773,8.5451,28.422
201.4532,1.5761,8.5444,28.671
201.4532,1.5785,8.5448,28.422
201.4532,1.5773,8.544,28.671
201.4532,1.5785,8.544,28.671
201.4532,1.5773,8.5437,28.671
204.0079,1.5773,8.544,28.671
204.0079,1.5773,8.5437,28.671
204.0079,1.5773,8.543,28.671
204.0079,1.5785,8.5433,28.671
204.0079,1.5785,8.543,28.671
204.0079,1.5785,8.543,28.671
204.0079,1.5773,8.543,28.671
204.0079,1.5773,8.5426,28.671
206.5547,1.5785,8.5422,28.671
206.5547,1.5785,8.5422,28.671
206.5547,1.5785,8.5422,28.671
206.5547,1.5773,8.5419,28.671
206.5547,1.5773,8.5419,28.671
206.5547,1.5785,8.5415,28.671
206.5547,1.5785,8.5415,28.671
206.5547,1.5785,8.5415,28.671
209.1094,1.5773,8.5415,28.671
209.1094,1.5773,8.5419,28.671
209.1094,1.5773,8.5408,28.671
209.1094,1.5773,8.5412,28.671
209.1094,1.5773,8.5408,28.671
209.1094,1.5773,8.5412,28.671
209.1094,1.5785,8.5408,28.671
211.6563,1.5773,8.5404,28.671
211.6563,1.5773,8.5397,28.671
211.6563,1.5773,8.5401,28.671
211.6563,1.5773,8.5397,28.671
211.6563,1.5785,8.5394,28.671
211.6563,1.5785,8.5397,28.671
211.6563,1.5773,8.5394,28.671
211.6563,1.5773,8.5397,28.671
214.2032,1.5785,8.539,28.671
214.2032,1.5785,8.539,28.92
214.2032,1.5785,8.5394,28.92
214.2032,1.5785,8.5401,28.92
214.2032,1.5773,8.5397,28.92
214.2032,1.5773,8.5394,28.92
214.2032,1.5785,8.539,28.92
214.2032,1.5773,8.5386,28.92
216.75,1.5785,8.5386,28.92
216.75,1.5773,8.5386,28.92
216.75,1.5773,8.5386,28.92
216.75,1.5785,8.5386,28.92
216.75,1.5773,8.5383,28.92
216.75,1.5785,8.5379,28.92
216.75,1.5773,8.5386,28.92
216.75,1.5785,8.5379,28.92
219.2969,1.5773,8.5383,28.92
219.2969,1.5773,8.5376,28.92
219.2969,1.5785,8.5379,28.92
219.2969,1.5785,8.5379,28.92
219.2969,1.5773,8.5376,28.92
219.2969,1.5785,8.5376,28.92
219.2969,1.5773,8.5372,28.92
221.8594,1.5773,8.5376,28.92
221.8594,1.5785,8.5368,28.92
221.8594,1.5773,8.5372,28.92
221.8594,1.5773,8.5368,28.92
221.8594,1.5773,8.5376,28.92
221.8594,1.5785,8.5368,28.92
221.8594,1.5785,8.5368,28.92
221.8594,1.5785,8.5361,28.92
224.4063,1.5773,8.5365,28.92
224.4063,1.5773,8.5368,28.92
224.4063,1.5773,8.5361,28.92
224.4063,1.5785,8.5365,28.92
224.4063,1.5773,8.5358,28.92
224.4063,1.5773,8.5361,28.92
224.4063,1.5785,8.5361,28.92
224.4063,1.5761,8.5365,28.92
226.9532,1.5773,8.5358,28.92
226.9532,1.5773,8.5365,28.92
226.9532,1.5785,8.5368,28.92
226.9532,1.5761,8.5361,28.92
226.9532,1.5773,8.5354,28.92
226.9532,1.5773,8.5354,28.92
226.9532,1.5773,8.5354,28.92
226.9532,1.5773,8.5358,28.92
229.5079,1.5773,8.5354,28.92
229.5079,1.5761,8.5354,29.1691
229.5079,1.5773,8.5354,29.1691
229.5079,1.5773,8.535,28.92
229.5079,1.5773,8.535,29.1691
229.5079,1.5785,8.5347,29.1691
229.5079,1.5773,8.535,29.1691
232.0547,1.5773,8.5347,29.1691
232.0547,1.5761,8.5347,29.1691
232.0547,1.5785,8.5343,29.1691
232.0547,1.5773,8.534,29.1691
232.0547,1.5785,8.534,29.1691
232.0547,1.5773,8.534,29.1691
232.0547,1.5785,8.5343,29.1691
232.0547,1.5773,8.5343,29.1691
234.6016,1.5773,8.5347,29.1691
234.6016,1.5773,8.534,29.1691
234.6016,1.5785,8.5347,29.1691
234.6016,1.5773,8.5336,29.1691
234.6016,1.5773,8.534,29.1691
234.6016,1.5785,8.5336,29.1691
234.6016,1.5773,8.5336,29.1691
234.6016,1.5773,8.5332,29.1691
237.1641,1.5785,8.5329,29.1691
237.1641,1.5773,8.5336,29.1691
237.1641,1.5773,8.5332,29.1691
237.1641,1.5785,8.5336,29.1691
237.1641,1.5773,8.5325,29.1691
237.1641,1.5785,8.5332,29.1691
237.1641,1.5785,8.5329,29.1691
237.1641,1.5785,8.5332,29.1691
239.711,1.5773,8.5322,29.1691
239.711,1.5773,8.5329,29.1691
239.711,1.5773,8.5329,29.1691
239.711,1.5785,8.5325,29.1691
239.711,1.5773,8.5322,29.1691
239.711,1.5785,8.5314,29.1691
239.711,1.5773,8.5322,29.1691
242.2579,1.5785,8.5322,29.1691
242.2579,1.5773,8.5325,29.1691
242.2579,1.5773,8.5314,29.1691
242.2579,1.5785,8.5314,29.1691
242.2579,1.5773,8.5314,29.1691
242.2579,1.5773,8.5322,29.1691
242.2579,1.5773,8.5322,29.1691
242.2579,1.5785,8.5318,29.1691
244.8047,1.5773,8.5314,29.1691
244.8047,1.5773,8.5311,29.1691
244.8047,1.5785,8.5311,29.1691
244.8047,1.5773,8.5311,29.1691
244.8047,1.5785,8.5311,29.1691
244.8047,1.5785,8.5304,29.1691
244.8047,1.5773,8.5311,29.1691
244.8047,1.5773,8.5311,29.1691
247.3594,1.5773,8.5311,29.1691
247.3594,1.5761,8.5304,29.1691
247.3594,1.5773,8.5307,29.1691
247.3594,1.5761,8.5307,29.1691
247.3594,1.5785,8.5314,29.1691
247.3594,1.5785,8.5318,29.4181
247.3594,1.5785,8.5311,29.1691
247.3594,1.5773,8.5318,29.4181
249.9063,1.5785,8.5314,29.4181
249.9063,1.5773,8.5318,29.4181
249.9063,1.5773,8.5322,29.4181
249.9063,1.5773,8.5322,29.4181
249.9063,1.5773,8.5318,29.4181
249.9063,1.5785,8.5314,29.4181
249.9063,1.5773,8.5314,29.4181
252.4532,1.5773,8.5314,29.4181
252.4532,1.5785,8.5311,29.4181
252.4532,1.5773,8.5318,29.4181
252.4532,1.5785,8.5318,29.4181
252.4532,1.5785,8.5311,29.4181
252.4532,1.5785,8.5314,29.4181
252.4532,1.5785,8.5314,29.4181
252.4532,1.5773,8.5314,29.4181
255,1.5773,8.5307,29.4181
255,1.5785,8.5314,29.4181
255,1.5773,8.5311,29.4181
255,1.5785,8.5314,29.4181
255,1.5773,8.5314,29.4181
255,1.5773,8.5311,29.4181
255,1.5773,8.5314,29.4181
255,1.5785,8.5304,29.4181
257.5625,1.5773,8.5307,29.4181
257.5625,1.5773,8.5304,29.4181
257.5625,1.5785,8.5311,29.4181
257.5625,1.5785,8.5304,29.4181
257.5625,1.5773,8.5304,29.4181
257.5625,1.5785,8.5307,29.4181
257.5625,1.5773,8.5307,29.4181
257.5625,1.5773,8.5304,29.4181
260.1094,1.5773,8.5307,29.4181
260.1094,1.5785,8.5311,29.4181
260.1094,1.5773,8.5304,29.4181
260.1094,1.5773,8.5307,29.4181
260.1094,1.5773,8.5304,29.4181
260.1094,1.5773,8.53,29.4181
260.1094,1.5773,8.53,29.4181
262.6563,1.5785,8.5304,29.4181
262.6563,1.5773,8.5296,29.4181
262.6563,1.5773,8.53,29.4181
262.6563,1.5773,8.5296,29.4181
262.6563,1.5785,8.53,29.4181
262.6563,1.5773,8.53,29.4181
262.6563,1.5785,8.5304,29.4181
262.6563,1.5785,8.53,29.4181
265.2032,1.5773,8.5296,29.4181
265.2032,1.5785,8.53,29.4181
265.2032,1.5773,8.5296,29.4181
265.2032,1.5773,8.5304,29.4181
265.2032,1.5773,8.5304,29.4181
265.2032,1.5773,8.53,29.4181
265.2032,1.5785,8.53,29.4181
265.2032,1.5773,8.5307,29.4181
267.7579,1.5785,8.53,29.4181
267.7579,1.5785,8.5304,29.4181
267.7579,1.5773,8.53,29.4181
267.7579,1.5773,8.53,29.6671
267.7579,1.5785,8.5296,29.4181
267.7579,1.5773,8.53,29.4181
267.7579,1.5773,8.5296,29.4181
267.7579,1.5773,8.5293,29.4181
270.2969,1.5773,8.5296,29.4181
270.2969,1.5785,8.5296,29.4181
270.2969,1.5785,8.53,29.6671
270.2969,1.5773,8.5304,29.6671
270.2969,1.5773,8.5304,29.6671
270.2969,1.5773,8.5304,29.6671
270.2969,1.5773,8.53,29.6671
270.2969,1.5761,8.5307,29.6671
272.8516,1.5785,8.5296,29.6671
272.8516,1.5773,8.53,29.6671
272.8516,1.5785,8.5293,29.6671
272.8516,1.5773,8.5304,29.6671
272.8516,1.5773,8.5296,29.6671
272.8516,1.5785,8.53,29.6671
272.8516,1.5785,8.5296,29.6671
275.3985,1.5785,8.5307,29.6671
275.3985,1.5773,8.5304,29.6671
275.3985,1.5773,8.5311,29.6671
275.3985,1.5773,8.5304,29.6671
275.3985,1.5785,8.5304,29.6671
275.3985,1.5785,8.53,29.6671
275.3985,1.5773,8.5296,29.6671
275.3985,1.5773,8.5304,29.6671
277.961,1.5773,8.5296,29.6671
277.961,1.5785,8.5296,29.6671
277.961,1.5785,8.5296,29.6671
277.961,1.5785,8.5296,29.6671
277.961,1.5785,8.53,29.6671
277.961,1.5773,8.5304,29.6671
277.961,1.5785,8.5304,29.6671
277.961,1.5773,8.5304,29.6671
280.5,1.5785,8.5296,29.6671
280.5,1.5785,8.5293,29.6671
280.5,1.5773,8.5293,29.6671
280.5,1.5785,8.5289,29.6671
280.5,1.5773,8.5293,29.6671
280.5,1.5785,8.5289,29.6671
280.5,1.5785,8.5289,29.6671
280.5,1.5785,8.5286,29.6671
283.0547,1.5785,8.5293,29.6671
283.0547,1.5773,8.5289,29.6671
283.0547,1.5773,8.5293,29.6671
283.0547,1.5785,8.5289,29.6671
283.0547,1.5773,8.5293,29.6671
283.0547,1.5785,8.5289,29.6671
283.0547,1.5773,8.5293,29.6671
285.6094,1.5773,8.5282,29.6671
285.6094,1.5785,8.5293,29.6671
285.6094,1.5773,8.5293,29.6671
285.6094,1.5773,8.5293,29.6671
285.6094,1.5773,8.5289,29.6671
285.6094,1.5773,8.5289,29.6671
285.6094,1.5773,8.5289,29.6671
285.6094,1.5773,8.5286,29.6671
288.1563,1.5785,8.5286,29.6671
288.1563,1.5785,8.5282,29.6671
288.1563,1.5773,8.5286,29.6671
288.1563,1.5773,8.5286,29.6671
288.1563,1.5773,8.5286,29.6671
288.1563,1.5773,8.5282,29.6671
288.1563,1.5773,8.5282,29.6671
288.1563,1.5773,8.5282,29.6671
290.6954,1.5785,8.5286,29.6671
290.6954,1.5773,8.5278,29.6671
290.6954,1.5785,8.5278,29.6671
290.6954,1.5773,8.5278,29.6671
290.6954,1.5785,8.5286,29.6671
290.6954,1.5773,8.5286,29.6671
290.6954,1.5773,8.5282,29.6671
290.6954,1.5785,8.5282,29.6671
293.2657,1.5761,8.5286,29.6671
293.2657,1.5773,8.5286,29.6671
293.2657,1.5773,8.5282,29.6671
293.2657,1.5773,8.5282,29.6671
293.2657,1.5773,8.5275,29.6671
293.2657,1.5785,8.5282,29.6671
293.2657,1.5773,8.5282,29.6671
295.7969,1.5773,8.5282,29.6671
295.7969,1.5773,8.5275,29.6671
295.7969,1.5773,8.5278,29.9162
295.7969,1.5773,8.5282,29.9162
295.7969,1.5785,8.5286,29.9162
295.7969,1.5773,8.5286,29.9162
295.7969,1.5773,8.5286,29.9162
295.7969,1.5773,8.5289,29.9162
298.3516,1.5785,8.5286,29.9162
298.3516,1.5773,8.5286,29.9162
298.3516,1.5785,8.5278,29.9162
298.3516,1.5785,8.5278,29.9162
298.3516,1.5785,8.5275,29.9162
298.3516,1.5785,8.5278,29.9162
298.3516,1.5785,8.5275,29.9162
298.3516,1.5785,8.5278,29.9162
300.9141,1.5773,8.5275,29.9162
300.9141,1.5773,8.5278,29.9162
300.9141,1.5785,8.5278,29.6671
300.9141,1.5773,8.5282,29.9162
300.9141,1.5773,8.5286,29.9162
300.9141,1.5773,8.5271,29.9162
300.9141,1.5773,8.5278,29.9162
300.9141,1.5773,8.5275,29.9162
303.4532,1.5773,8.5278,29.9162
303.4532,1.5773,8.5275,29.9162
303.4532,1.5773,8.5271,29.9162
303.4532,1.5773,8.5264,29.9162
303.4532,1.5773,8.5264,29.9162
303.4532,1.5785,8.526,29.9162
303.4532,1.5773,8.5264,29.9162
306.0079,1.5773,8.5264,29.9162
306.0079,1.5785,8.5264,29.9162
306.0079,1.5773,8.526,29.9162
306.0079,1.5773,8.526,29.9162
306.0079,1.5785,8.5264,29.9162
306.0079,1.5773,8.5257,29.9162
306.0079,1.5785,8.526,29.9162
306.0079,1.5773,8.5257,29.9162
308.5625,1.5785,8.5257,29.9162
308.5625,1.5773,8.5253,29.9162
308.5625,1.5773,8.5257,29.9162
308.5625,1.5773,8.5257,29.9162
308.5625,1.5785,8.526,29.9162
308.5625,1.5773,8.5253,29.9162
308.5625,1.5785,8.525,29.9162
308.5625,1.5785,8.5253,29.9162
311.1094,1.5785,8.525,29.9162
311.1094,1.5785,8.525,29.9162
311.1094,1.5773,8.525,29.9162
311.1094,1.5785,8.5257,29.9162
311.1094,1.5785,8.5253,29.9162
311.1094,1.5773,8.5257,29.9162
311.1094,1.5773,8.5242,29.9162
311.1094,1.5773,8.5242,29.9162
313.6563,1.5773,8.5239,29.9162
313.6563,1.5785,8.5246,29.9162
313.6563,1.5773,8.5246,29.9162
313.6563,1.5773,8.5242,29.9162
313.6563,1.5773,8.5235,29.9162
313.6563,1.5785,8.5235,29.9162
313.6563,1.5785,8.5242,29.9162
316.211,1.5785,8.5242,29.9162
316.211,1.5785,8.5242,29.9162
316.211,1.5785,8.5239,29.9162
316.211,1.5785,8.5235,29.9162
316.211,1.5785,8.5232,29.9162
316.211,1.5773,8.5242,29.9162
316.211,1.5773,8.5235,29.9162
316.211,1.5785,8.5235,29.9162
318.7579,1.5773,8.5235,29.9162
318.7579,1.5785,8.5239,29.9162
318.7579,1.5785,8.5235,29.9162
318.7579,1.5773,8.5235,29.9162
318.7579,1.5773,8.5239,29.9162
318.7579,1.5785,8.5242,29.9162
318.7579,1.5773,8.5246,29.9162
318.7579,1.5773,8.5242,29.9162
321.3047,1.5773,8.5235,29.9162
321.3047,1.5773,8.5235,29.9162
321.3047,1.5773,8.5239,29.9162
321.3047,1.5773,8.5232,29.9162
321.3047,1.5785,8.5232,29.9162
321.3047,1.5773,8.5224,29.9162
321.3047,1.5773,8.5224,29.9162
321.3047,1.5773,8.5224,29.9162
323.8516,1.5773,8.5232,29.9162
323.8516,1.5785,8.5228,29.9162
323.8516,1.5773,8.5232,29.9162
323.8516,1.5773,8.5235,29.9162
323.8516,1.5773,8.5232,29.9162
323.8516,1.5773,8.5228,29.9162
323.8516,1.5785,8.5228,29.9162
326.4141,1.5785,8.5235,29.9162
326.4141,1.5785,8.5228,29.9162
326.4141,1.5785,8.5224,29.9162
326.4141,1.5773,8.5224,29.9162
326.4141,1.5773,8.5228,29.9162
326.4141,1.5773,8.5232,29.9162
326.4141,1.5773,8.5232,29.9162
326.4141,1.5785,8.5224,29.9162
328.9454,1.5773,8.5224,29.9162
328.9454,1.5773,8.5221,29.9162
328.9454,1.5785,8.521,29.9162
328.9454,1.5785,8.521,29.9162
328.9454,1.5773,8.5203,29.9162
328.9454,1.5785,8.521,29.9162
328.9454,1.5785,8.5203,29.9162
328.9454,1.5785,8.5206,29.9162
331.5079,1.5785,8.5206,29.9162
331.5079,1.5773,8.5199,29.9162
331.5079,1.5773,8.5199,29.9162
331.5079,1.5785,8.5199,29.9162
331.5079,1.5785,8.5196,29.9162
331.5079,1.5773,8.5192,29.9162
331.5079,1.5785,8.5192,29.9162
331.5079,1.5785,8.5188,29.9162
334.0625,1.5773,8.5185,29.9162
334.0625,1.5785,8.5178,29.9162
334.0625,1.5773,8.5174,29.9162
334.0625,1.5773,8.5178,29.9162
334.0625,1.5773,8.517,29.9162
334.0625,1.5773,8.517,29.9162
334.0625,1.5785,8.5163,30.1652
334.0625,1.5773,8.5159,30.1652
336.6016,1.5773,8.5149,30.1652
336.6016,1.5773,8.5149,30.1652
336.6016,1.5773,8.5152,30.1652
336.6016,1.5773,8.5149,30.1652
336.6016,1.5785,8.5145,30.1652
336.6016,1.5773,8.5134,30.1652
336.6016,1.5785,8.5123,30.1652
339.1485,1.5773,8.5123,30.1652
339.1485,1.5773,8.512,30.1652
339.1485,1.5773,8.5105,30.1652
339.1485,1.5773,8.5105,30.1652
339.1485,1.5773,8.5102,30.1652
339.1485,1.5773,8.5091,30.1652
339.1485,1.5785,8.5084,30.1652
339.1485,1.5785,8.5073,30.1652
341.711,1.5773,8.5073,30.1652
341.711,1.5773,8.5066,30.1652
341.711,1.5785,8.5062,30.1652
341.711,1.5773,8.5059,30.1652
341.711,1.5773,8.503,30.1652
341.711,1.5785,8.5037,30.1652
341.711,1.5785,8.5041,30.1652
341.711,1.5773,8.5041,30.1652
344.2579,1.5773,8.5044,30.1652
344.2579,1.5785,8.5055,30.1652
344.2579,1.5773,8.5051,30.1652
344.2579,1.5773,8.5066,30.1652
344.2579,1.5785,8.5062,30.1652
344.2579,1.5773,8.5062,30.1652
344.2579,1.5785,8.5069,30.1652
344.2579,1.5773,8.5077,30.1652
346.7969,1.5785,8.5087,30.1652
346.7969,1.5773,8.5095,30.1652
346.7969,1.5785,8.5095,30.1652
346.7969,1.5785,8.5095,30.1652
346.7969,1.5785,8.5098,30.1652
346.7969,1.5773,8.5098,30.1652
346.7969,1.5773,8.5098,30.1652
349.3594,1.5773,8.5102,30.1652
349.3594,1.5773,8.5105,30.1652
349.3594,1.5773,8.5105,30.1652
349.3594,1.5773,8.5105,30.1652
349.3594,1.5785,8.5109,30.1652
349.3594,1.5773,8.5116,30.1652
349.3594,1.5773,8.512,30.1652
349.3594,1.5773,8.5113,30.1652
351.9141,1.5773,8.5113,30.1652
351.9141,1.5773,8.5116,30.1652
351.9141,1.5773,8.5109,30.1652
351.9141,1.5773,8.512,30.1652
351.9141,1.5785,8.5116,30.1652
351.9141,1.5773,8.5116,30.1652
351.9141,1.5785,8.512,30.1652
351.9141,1.5785,8.5127,30.1652
354.4532,1.5773,8.5127,30.1652
354.4532,1.5773,8.5127,30.1652
354.4532,1.5785,8.5127,30.1652
354.4532,1.5785,8.5123,30.1652
354.4532,1.5773,8.5123,30.1652
354.4532,1.5773,8.5123,30.1652
354.4532,1.5773,8.5127,30.1652
354.4532,1.5773,8.512,30.1652
357.0079,1.5773,8.5123,30.1652
357.0079,1.5773,8.512,30.1652
357.0079,1.5773,8.512,30.1652
357.0079,1.5785,8.512,30.1652
357.0079,1.5773,8.5123,30.1652
357.0079,1.5773,8.5131,30.1652
357.0079,1.5785,8.5127,30.1652
359.5547,1.5773,8.5134,30.1652
359.5547,1.5785,8.5131,30.1652
359.5547,1.5785,8.5134,30.1652
359.5547,1.5785,8.5134,30.1652
359.5547,1.5773,8.5131,30.1652
359.5547,1.5773,8.5127,30.1652
359.5547,1.5785,8.5134,30.1652
359.5547,1.5785,8.5138,30.1652
362.1016,1.5773,8.5134,30.1652
362.1016,1.5785,8.5141,30.1652
362.1016,1.5773,8.5134,30.1652
362.1016,1.5773,8.5134,30.1652
362.1016,1.5773,8.5134,30.1652
362.1016,1.5785,8.5138,30.1652
362.1016,1.5773,8.5149,30.1652
362.1016,1.5773,8.5145,30.1652
364.6485,1.5773,8.5141,30.1652
364.6485,1.5773,8.5138,30.1652
364.6485,1.5785,8.5138,30.1652
364.6485,1.5773,8.5134,30.1652
364.6485,1.5773,8.5134,30.1652
364.6485,1.5773,8.5141,30.1652
